pdbid,pose,rmsd,head,pll
1g2k,1g2k_663,8.370,-8.564391,nan
1g2k,1g2k_668,9.310,-8.462759,nan
1g2k,1g2k_670,9.230,-8.557858,nan
1g2k,1g2k_673,9.150,-8.571205,nan
1g2k,1g2k_675,3.220,-3.498250,nan
1g2k,1g2k_677,5.990,-7.342624,nan
1g2k,1g2k_679,7.560,-8.556740,nan
1g2k,1g2k_683,5.120,-3.197466,nan
1g2k,1g2k_684,8.650,-7.339221,nan
1g2k,1g2k_690,7.530,-8.548009,nan
1g2k,1g2k_705,1.730,-0.953772,nan
1g2k,1g2k_736,1.710,-1.863372,nan
1g2k,1g2k_737,1.610,-1.946777,nan
1g2k,1g2k_74,0.600,-0.873681,nan
1g2k,1g2k_762,1.940,-1.609805,nan
1g2k,1g2k_771,2.010,-1.834223,nan
1g2k,1g2k_874,1.390,-1.685547,nan
1g2k,1g2k_900,0.920,-1.107368,nan
1g2k,1g2k_98,4.890,-2.302517,nan
1gpk,1gpk_159,0.760,-0.649885,nan
1gpk,1gpk_182,0.910,-1.151141,nan
1gpk,1gpk_194,0.620,-0.653659,nan
1gpk,1gpk_231,3.410,-1.809166,nan
1gpk,1gpk_239,0.350,-0.454743,nan
1gpk,1gpk_267,1.900,-0.616367,nan
1gpk,1gpk_280,1.960,-0.250547,nan
1gpk,1gpk_328,0.520,-0.419032,nan
1gpk,1gpk_364,0.260,-0.492754,nan
1gpk,1gpk_404,3.650,-2.211301,nan
1gpk,1gpk_407,0.790,-0.992468,nan
1gpk,1gpk_409,0.900,-1.079565,nan
1gpk,1gpk_415,1.620,-1.050158,nan
1gpk,1gpk_419,1.130,-0.358952,nan
1gpk,1gpk_420,1.960,-0.886647,nan
1gpk,1gpk_427,1.130,-0.805891,nan
1gpk,1gpk_428,3.010,-2.649003,nan
1gpk,1gpk_429,1.770,-0.737129,nan
1gpk,1gpk_437,2.130,-1.203071,nan
1gpk,1gpk_450,2.990,-1.891936,nan
1gpk,1gpk_46,0.480,-0.521535,nan
1gpk,1gpk_460,2.110,-0.499960,nan
1gpk,1gpk_463,1.440,-1.727664,nan
1gpk,1gpk_465,0.960,-0.861032,nan
1gpk,1gpk_473,1.850,-1.242417,nan
1gpk,1gpk_477,4.010,-2.767107,nan
1gpk,1gpk_494,3.880,-3.457755,nan
1gpk,1gpk_496,2.690,-1.829813,nan
1gpk,1gpk_548,4.690,-3.749883,nan
1gpk,1gpk_560,4.340,-3.592293,nan
1gpk,1gpk_569,4.240,-4.577269,nan
1gpk,1gpk_571,1.470,-1.685179,nan
1gpk,1gpk_577,5.030,-5.094378,nan
1gpk,1gpk_578,4.580,-4.398883,nan
1gpk,1gpk_583,2.740,-2.346910,nan
1gpk,1gpk_588,3.040,-2.783693,nan
1gpk,1gpk_590,5.430,-4.998020,nan
1gpk,1gpk_600,3.590,-3.103089,nan
1gpk,1gpk_609,3.710,-2.172863,nan
1gpk,1gpk_612,5.100,-5.865027,nan
1gpk,1gpk_625,6.560,-6.520946,nan
1gpk,1gpk_641,4.450,-3.607633,nan
1gpk,1gpk_660,2.160,-1.766555,nan
1gpk,1gpk_666,3.800,-3.166894,nan
1gpk,1gpk_668,2.630,-1.295334,nan
1gpk,1gpk_67,3.730,-1.762663,nan
1gpk,1gpk_683,5.070,-5.337682,nan
1gpk,1gpk_689,4.170,-3.882825,nan
1gpk,1gpk_697,4.510,-3.983168,nan
1gpk,1gpk_700,5.380,-5.811792,nan
1gpk,1gpk_735,4.180,-3.543339,nan
1gpk,1gpk_764,9.250,-8.542773,nan
1gpk,1gpk_779,9.910,-8.486939,nan
1gpk,1gpk_782,5.340,-5.940092,nan
1gpk,1gpk_783,9.910,-8.588155,nan
1gpk,1gpk_785,5.980,-6.455820,nan
1gpk,1gpk_788,5.020,-4.230690,nan
1gpk,1gpk_793,4.380,-4.553032,nan
1gpk,1gpk_794,2.750,-2.646447,nan
1gpk,1gpk_850,5.150,-5.636236,nan
1gpk,1gpk_874,5.160,-4.761987,nan
1gpk,1gpk_95,2.020,-0.680777,nan
1gpk,1gpk_984,2.200,-2.478157,nan
1gpk,1gpk_988,3.130,-2.500745,nan
1gpn,1gpn_109,1.210,-0.576578,nan
1gpn,1gpn_252,0.370,-0.471419,nan
1gpn,1gpn_299,0.350,-0.254959,nan
1gpn,1gpn_330,0.510,-0.228083,nan
1gpn,1gpn_401,0.980,-0.581562,nan
1gpn,1gpn_404,1.470,-0.637579,nan
1gpn,1gpn_405,0.560,-0.378732,nan
1gpn,1gpn_407,0.580,-0.519107,nan
1gpn,1gpn_422,2.280,-1.311661,nan
1gpn,1gpn_435,1.000,-1.172562,nan
1gpn,1gpn_443,0.920,-0.958982,nan
1gpn,1gpn_446,2.850,-1.985701,nan
1gpn,1gpn_451,1.400,-1.512309,nan
1gpn,1gpn_459,3.820,-2.052145,nan
1gpn,1gpn_466,3.700,-1.785447,nan
1gpn,1gpn_471,1.910,-1.318685,nan
1gpn,1gpn_475,1.160,-1.168916,nan
1gpn,1gpn_477,0.950,-1.475644,nan
1gpn,1gpn_481,4.060,-3.050205,nan
1gpn,1gpn_483,3.440,-3.050533,nan
1gpn,1gpn_490,3.710,-1.724404,nan
1gpn,1gpn_549,2.790,-1.940309,nan
1gpn,1gpn_551,4.480,-4.669900,nan
1gpn,1gpn_553,5.580,-5.504478,nan
1gpn,1gpn_555,2.430,-2.052224,nan
1gpn,1gpn_556,4.070,-3.204249,nan
1gpn,1gpn_578,4.420,-3.297029,nan
1gpn,1gpn_589,2.460,-1.696795,nan
1gpn,1gpn_596,3.840,-2.101237,nan
1gpn,1gpn_600,1.090,-1.399553,nan
1gpn,1gpn_61,0.870,-0.791932,nan
1gpn,1gpn_615,2.570,-2.279143,nan
1gpn,1gpn_617,3.350,-1.129264,nan
1gpn,1gpn_638,1.930,-1.106618,nan
1gpn,1gpn_653,3.150,-2.754677,nan
1gpn,1gpn_657,4.260,-4.055479,nan
1gpn,1gpn_658,2.560,-2.277699,nan
1gpn,1gpn_662,1.330,-1.097930,nan
1gpn,1gpn_675,1.850,-1.050348,nan
1gpn,1gpn_682,4.640,-4.455948,nan
1gpn,1gpn_683,3.040,-3.006748,nan
1gpn,1gpn_684,5.410,-4.723432,nan
1gpn,1gpn_689,1.400,-1.075389,nan
1gpn,1gpn_759,3.140,-3.009764,nan
1gpn,1gpn_768,5.510,-5.273503,nan
1gpn,1gpn_775,2.950,-1.497172,nan
1gpn,1gpn_779,2.880,-2.007614,nan
1gpn,1gpn_781,4.180,-3.540451,nan
1gpn,1gpn_782,2.280,-1.802946,nan
1gpn,1gpn_784,6.020,-6.148579,nan
1gpn,1gpn_785,3.080,-2.631655,nan
1gpn,1gpn_786,6.040,-6.073166,nan
1gpn,1gpn_794,4.770,-4.842211,nan
1gpn,1gpn_796,5.370,-5.785056,nan
1gpn,1gpn_868,4.020,-2.390669,nan
1gpn,1gpn_885,4.460,-3.599549,nan
1h22,1h22_1,7.350,-5.384624,nan
1h22,1h22_12,3.060,-1.490987,nan
1h22,1h22_140,2.930,-0.971045,nan
1h22,1h22_156,1.040,-0.974224,nan
1h22,1h22_186,2.910,-1.282340,nan
1h22,1h22_187,1.330,-1.196686,nan
1h22,1h22_197,1.280,-0.987528,nan
1h22,1h22_212,1.930,-1.183179,nan
1h22,1h22_225,4.970,-0.700276,nan
1h22,1h22_231,4.970,-3.661170,nan
1h22,1h22_238,2.560,-1.317559,nan
1h22,1h22_241,3.990,-1.239541,nan
1h22,1h22_261,3.770,-1.597189,nan
1h22,1h22_267,3.710,-1.023711,nan
1h22,1h22_276,3.550,-2.814692,nan
1h22,1h22_288,5.250,-3.773715,nan
1h22,1h22_291,4.130,-1.680989,nan
1h22,1h22_292,1.790,-1.687746,nan
1h22,1h22_300,3.000,-0.325988,nan
1h22,1h22_311,7.240,-5.103085,nan
1h22,1h22_313,7.610,-5.694562,nan
1h22,1h22_319,3.940,-2.119721,nan
1h22,1h22_346,0.640,-0.964511,nan
1h22,1h22_354,5.100,-2.424217,nan
1h22,1h22_363,0.860,-0.698802,nan
1h22,1h22_384,1.950,-1.923469,nan
1h22,1h22_393,2.010,-1.578191,nan
1h22,1h22_4,2.020,-1.717548,nan
1h22,1h22_403,4.390,-3.001270,nan
1h22,1h22_423,3.760,-2.000459,nan
1h22,1h22_442,5.130,-2.567760,nan
1h22,1h22_448,1.960,-1.880435,nan
1h22,1h22_464,4.150,-2.489470,nan
1h22,1h22_471,4.540,-2.899998,nan
1h22,1h22_477,6.330,-6.753258,nan
1h22,1h22_494,4.000,-3.320563,nan
1h22,1h22_506,3.900,-1.861095,nan
1h22,1h22_512,3.270,-1.857935,nan
1h22,1h22_527,4.150,-3.662702,nan
1h22,1h22_535,5.210,-3.871804,nan
1h22,1h22_540,4.780,-3.617768,nan
1h22,1h22_543,6.710,-7.089275,nan
1h22,1h22_565,7.070,-8.216700,nan
1h22,1h22_569,5.010,-1.746057,nan
1h22,1h22_573,5.110,-4.668114,nan
1h22,1h22_590,6.500,-4.328428,nan
1h22,1h22_595,5.620,-5.285318,nan
1h22,1h22_596,7.900,-8.387904,nan
1h22,1h22_606,5.330,-3.329041,nan
1h22,1h22_651,6.710,-6.011847,nan
1h22,1h22_653,6.860,-4.839344,nan
1h22,1h22_679,6.330,-5.697118,nan
1h22,1h22_685,5.790,-3.198748,nan
1h22,1h22_692,6.130,-5.161712,nan
1h22,1h22_716,2.980,-2.068823,nan
1h22,1h22_722,1.670,-0.784778,nan
1h22,1h22_738,2.590,-1.942149,nan
1h22,1h22_75,6.150,-4.768319,nan
1h22,1h22_772,7.390,-6.264869,nan
1h22,1h22_774,5.170,-5.244835,nan
1h22,1h22_777,7.500,-6.714835,nan
1h22,1h22_783,7.480,-7.055330,nan
1h22,1h22_786,6.130,-5.702598,nan
1h22,1h22_788,7.260,-6.559199,nan
1h22,1h22_812,1.920,-1.274690,nan
1h22,1h22_828,4.470,-3.722126,nan
1h22,1h22_852,1.550,-1.327884,nan
1h22,1h22_864,4.940,-4.119196,nan
1h22,1h22_89,7.320,-5.512747,nan
1h22,1h22_918,2.020,-1.688574,nan
1h22,1h22_95,2.960,-1.405776,nan
1h22,1h22_957,6.180,-5.361537,nan
1h23,1h23_12,1.810,-1.350874,nan
1h23,1h23_138,6.250,-4.327559,nan
1h23,1h23_140,6.190,-1.783764,nan
1h23,1h23_163,2.260,-1.460392,nan
1h23,1h23_185,1.180,-0.805922,nan
1h23,1h23_198,2.850,-1.955843,nan
1h23,1h23_205,3.710,-1.889164,nan
1h23,1h23_209,5.730,-3.618259,nan
1h23,1h23_221,5.120,-0.684811,nan
1h23,1h23_238,2.910,-0.485638,nan
1h23,1h23_24,3.990,-1.170919,nan
1h23,1h23_242,4.680,-3.757385,nan
1h23,1h23_253,3.650,-1.500669,nan
1h23,1h23_262,4.420,-1.979668,nan
1h23,1h23_277,5.720,-4.390743,nan
1h23,1h23_296,4.890,-2.689443,nan
1h23,1h23_304,1.840,-1.043955,nan
1h23,1h23_335,1.860,-0.778646,nan
1h23,1h23_347,0.890,-1.073577,nan
1h23,1h23_370,7.490,-7.014747,nan
1h23,1h23_377,7.400,-7.193276,nan
1h23,1h23_403,5.800,-4.306022,nan
1h23,1h23_425,6.660,-6.198860,nan
1h23,1h23_43,1.380,-1.074244,nan
1h23,1h23_432,3.950,-2.220313,nan
1h23,1h23_438,5.200,-3.407918,nan
1h23,1h23_451,4.110,-2.821769,nan
1h23,1h23_471,2.990,-2.404576,nan
1h23,1h23_476,2.940,-2.544733,nan
1h23,1h23_496,5.950,-3.272927,nan
1h23,1h23_5,2.810,-0.710867,nan
1h23,1h23_549,6.450,-4.224603,nan
1h23,1h23_552,5.920,-5.667388,nan
1h23,1h23_579,4.600,-3.493248,nan
1h23,1h23_584,4.000,-2.998301,nan
1h23,1h23_588,7.010,-5.496868,nan
1h23,1h23_589,6.970,-7.012042,nan
1h23,1h23_590,4.170,-4.059304,nan
1h23,1h23_597,6.230,-5.881672,nan
1h23,1h23_621,4.260,-4.495512,nan
1h23,1h23_640,5.500,-5.301800,nan
1h23,1h23_641,6.120,-2.140086,nan
1h23,1h23_643,9.640,-8.544679,nan
1h23,1h23_648,7.220,-8.494694,nan
1h23,1h23_660,4.340,-3.838331,nan
1h23,1h23_663,5.640,-3.781701,nan
1h23,1h23_667,7.950,-7.233713,nan
1h23,1h23_669,6.290,-3.511883,nan
1h23,1h23_676,7.950,-8.029889,nan
1h23,1h23_678,6.120,-8.081032,nan
1h23,1h23_686,7.520,-7.027912,nan
1h23,1h23_69,4.900,-0.431606,nan
1h23,1h23_699,3.860,-3.278526,nan
1h23,1h23_728,1.770,-0.718603,nan
1h23,1h23_732,1.930,-1.341510,nan
1h23,1h23_77,6.110,-3.419232,nan
1h23,1h23_783,1.220,-0.320834,nan
1h23,1h23_8,3.950,-2.998068,nan
1h23,1h23_81,2.930,-1.319443,nan
1h23,1h23_815,1.150,-0.970602,nan
1h23,1h23_818,2.650,-1.478115,nan
1h23,1h23_82,3.840,-0.780756,nan
1h23,1h23_88,5.140,-2.015773,nan
1h23,1h23_90,1.610,-0.477852,nan
1h23,1h23_913,2.330,-1.064623,nan
1h23,1h23_921,3.960,-1.832746,nan
1h23,1h23_964,4.150,-1.630108,nan
1h23,1h23_98,2.730,-0.376473,nan
1h23,1h23_99,3.970,-1.466617,nan
1k1i,1k1i_108,5.050,-4.097745,nan
1k1i,1k1i_115,1.640,-0.704025,nan
1k1i,1k1i_159,6.060,-2.136578,nan
1k1i,1k1i_167,4.180,-1.938975,nan
1k1i,1k1i_171,1.650,-0.688526,nan
1k1i,1k1i_172,4.900,-2.324902,nan
1k1i,1k1i_201,3.340,-3.204013,nan
1k1i,1k1i_204,1.780,-0.509054,nan
1k1i,1k1i_207,6.130,-6.344997,nan
1k1i,1k1i_214,5.080,-1.194967,nan
1k1i,1k1i_247,5.700,-3.217813,nan
1k1i,1k1i_250,4.900,-2.694586,nan
1k1i,1k1i_252,5.340,-3.829794,nan
1k1i,1k1i_253,3.750,-0.931514,nan
1k1i,1k1i_258,2.340,-1.411729,nan
1k1i,1k1i_260,3.670,-1.317737,nan
1k1i,1k1i_273,4.260,-1.388694,nan
1k1i,1k1i_275,5.200,-1.508493,nan
1k1i,1k1i_282,6.050,-2.501045,nan
1k1i,1k1i_287,4.020,-2.062750,nan
1k1i,1k1i_295,1.290,-1.105537,nan
1k1i,1k1i_306,4.520,-2.337073,nan
1k1i,1k1i_308,3.940,-1.399877,nan
1k1i,1k1i_355,5.150,-1.557773,nan
1k1i,1k1i_357,4.120,-0.766249,nan
1k1i,1k1i_358,4.850,-0.513099,nan
1k1i,1k1i_36,2.300,-1.836890,nan
1k1i,1k1i_37,2.230,-2.105576,nan
1k1i,1k1i_377,5.350,-1.836223,nan
1k1i,1k1i_379,4.520,-2.154883,nan
1k1i,1k1i_384,2.000,-0.958547,nan
1k1i,1k1i_385,7.410,-4.922172,nan
1k1i,1k1i_40,3.300,-0.628230,nan
1k1i,1k1i_401,5.460,-3.160910,nan
1k1i,1k1i_404,5.870,-2.852994,nan
1k1i,1k1i_406,4.790,-2.000926,nan
1k1i,1k1i_430,5.000,-3.842257,nan
1k1i,1k1i_434,5.560,-2.860822,nan
1k1i,1k1i_447,4.220,-4.657435,nan
1k1i,1k1i_45,2.670,-1.910949,nan
1k1i,1k1i_464,7.220,-2.759547,nan
1k1i,1k1i_475,6.210,-4.549073,nan
1k1i,1k1i_495,3.000,-2.763710,nan
1k1i,1k1i_496,6.840,-3.967499,nan
1k1i,1k1i_513,7.090,-7.171884,nan
1k1i,1k1i_521,6.620,-4.567169,nan
1k1i,1k1i_523,6.630,-4.194980,nan
1k1i,1k1i_55,3.810,-2.441378,nan
1k1i,1k1i_550,7.960,-7.893688,nan
1k1i,1k1i_563,4.300,-5.460767,nan
1k1i,1k1i_565,7.470,-6.799825,nan
1k1i,1k1i_567,7.270,-5.509978,nan
1k1i,1k1i_571,6.140,-5.099547,nan
1k1i,1k1i_576,7.780,-8.550616,nan
1k1i,1k1i_581,5.040,-5.309682,nan
1k1i,1k1i_600,8.020,-7.789860,nan
1k1i,1k1i_620,8.370,-4.919506,nan
1k1i,1k1i_650,5.010,-4.103660,nan
1k1i,1k1i_666,7.020,-5.541653,nan
1k1i,1k1i_675,7.920,-7.201497,nan
1k1i,1k1i_68,3.720,-1.091979,nan
1k1i,1k1i_69,2.690,-1.642927,nan
1k1i,1k1i_692,5.640,-5.173984,nan
1k1i,1k1i_693,6.280,-6.526463,nan
1k1i,1k1i_698,7.510,-7.194025,nan
1k1i,1k1i_701,2.680,-1.113967,nan
1k1i,1k1i_702,3.030,-1.200530,nan
1k1i,1k1i_703,1.330,-0.786517,nan
1k1i,1k1i_71,1.970,-0.826986,nan
1k1i,1k1i_723,2.850,-1.323709,nan
1k1i,1k1i_79,1.990,-1.214858,nan
1k1i,1k1i_826,2.980,-1.237929,nan
1k1i,1k1i_871,6.120,-3.315244,nan
1k1i,1k1i_896,1.650,-0.530949,nan
1k1i,1k1i_900,1.500,-0.569825,nan
1k1i,1k1i_919,0.950,-0.736194,nan
1k1i,1k1i_938,1.300,-0.464934,nan
1k1i,1k1i_942,3.880,-1.786970,nan
1k1i,1k1i_97,1.960,-0.777800,nan
1lpg,1lpg_106,4.050,-4.077895,nan
1lpg,1lpg_122,8.160,-7.455086,nan
1lpg,1lpg_149,3.620,-4.055225,nan
1lpg,1lpg_16,5.160,-6.597918,nan
1lpg,1lpg_198,7.530,-5.909573,nan
1lpg,1lpg_212,1.610,-0.811921,nan
1lpg,1lpg_227,0.960,-1.010281,nan
1lpg,1lpg_237,1.010,-0.683023,nan
1lpg,1lpg_239,3.470,-0.931174,nan
1lpg,1lpg_244,0.750,-0.665389,nan
1lpg,1lpg_249,5.160,-2.364577,nan
1lpg,1lpg_253,0.780,-0.682923,nan
1lpg,1lpg_254,0.740,-0.576170,nan
1lpg,1lpg_256,0.980,-0.713390,nan
1lpg,1lpg_262,1.620,-1.541739,nan
1lpg,1lpg_266,1.020,-0.654579,nan
1lpg,1lpg_273,2.750,-1.022215,nan
1lpg,1lpg_282,0.870,-1.027530,nan
1lpg,1lpg_285,0.760,-0.631431,nan
1lpg,1lpg_286,0.660,-0.745750,nan
1lpg,1lpg_290,1.370,-1.175186,nan
1lpg,1lpg_296,2.710,-2.104994,nan
1lpg,1lpg_311,6.160,-4.747386,nan
1lpg,1lpg_319,4.220,-4.384895,nan
1lpg,1lpg_320,5.240,-4.093019,nan
1lpg,1lpg_323,9.520,-8.579176,nan
1lpg,1lpg_327,6.190,-6.191663,nan
1lpg,1lpg_348,8.580,-8.267825,nan
1lpg,1lpg_398,3.270,-2.447730,nan
1lpg,1lpg_403,5.050,-2.734033,nan
1lpg,1lpg_404,4.580,-1.645221,nan
1lpg,1lpg_405,8.500,-3.144725,nan
1lpg,1lpg_407,1.940,-1.876770,nan
1lpg,1lpg_41,9.530,-8.592535,nan
1lpg,1lpg_412,7.140,-2.253021,nan
1lpg,1lpg_420,2.240,-2.773501,nan
1lpg,1lpg_434,1.890,-2.382454,nan
1lpg,1lpg_441,2.170,-1.988114,nan
1lpg,1lpg_444,4.440,-3.346410,nan
1lpg,1lpg_447,4.530,-3.013000,nan
1lpg,1lpg_448,6.730,-3.034989,nan
1lpg,1lpg_451,9.800,-4.737253,nan
1lpg,1lpg_455,4.230,-4.055923,nan
1lpg,1lpg_460,5.750,-2.509221,nan
1lpg,1lpg_462,1.810,-2.363577,nan
1lpg,1lpg_468,9.020,-4.776199,nan
1lpg,1lpg_480,2.560,-3.367831,nan
1lpg,1lpg_488,6.670,-3.062677,nan
1lpg,1lpg_492,4.090,-4.565815,nan
1lpg,1lpg_495,8.560,-7.512775,nan
1lpg,1lpg_497,7.560,-5.453379,nan
1lpg,1lpg_499,9.120,-6.544006,nan
1lpg,1lpg_500,6.770,-2.577492,nan
1lpg,1lpg_514,3.560,-4.151876,nan
1lpg,1lpg_522,7.850,-5.521778,nan
1lpg,1lpg_532,9.410,-8.395349,nan
1lpg,1lpg_538,2.490,-2.008374,nan
1lpg,1lpg_539,7.010,-7.495260,nan
1lpg,1lpg_551,6.490,-7.597315,nan
1lpg,1lpg_552,4.930,-4.829875,nan
1lpg,1lpg_555,8.820,-8.556453,nan
1lpg,1lpg_556,3.390,-4.505605,nan
1lpg,1lpg_559,3.330,-3.365332,nan
1lpg,1lpg_562,9.120,-8.583905,nan
1lpg,1lpg_570,6.030,-6.101379,nan
1lpg,1lpg_575,7.510,-7.109579,nan
1lpg,1lpg_582,7.280,-4.856839,nan
1lpg,1lpg_585,9.300,-7.743998,nan
1lpg,1lpg_589,2.120,-3.153539,nan
1lpg,1lpg_599,9.970,-8.583821,nan
1lpg,1lpg_61,3.540,-3.897053,nan
1lpg,1lpg_619,6.300,-3.522706,nan
1lpg,1lpg_623,5.560,-7.772820,nan
1lpg,1lpg_639,8.180,-4.683323,nan
1lpg,1lpg_642,8.430,-8.454865,nan
1lpg,1lpg_645,6.050,-5.440631,nan
1lpg,1lpg_646,9.140,-8.580843,nan
1lpg,1lpg_656,8.190,-8.553058,nan
1lpg,1lpg_665,8.670,-8.375546,nan
1lpg,1lpg_670,7.840,-7.954802,nan
1lpg,1lpg_678,5.870,-5.603422,nan
1lpg,1lpg_679,7.820,-8.466434,nan
1lpg,1lpg_687,8.390,-8.516112,nan
1lpg,1lpg_695,6.000,-5.687905,nan
1lpg,1lpg_703,0.750,-1.028079,nan
1lpg,1lpg_733,1.290,-1.597412,nan
1lpg,1lpg_734,0.960,-1.445625,nan
1lpg,1lpg_740,4.970,-5.170688,nan
1lpg,1lpg_75,7.460,-7.056638,nan
1lpg,1lpg_750,5.010,-5.110506,nan
1lpg,1lpg_751,6.000,-3.894002,nan
1lpg,1lpg_791,3.000,-3.507070,nan
1lpg,1lpg_86,1.860,-1.116033,nan
1lpg,1lpg_866,6.180,-3.767149,nan
1lpg,1lpg_885,3.860,-3.917682,nan
1lpg,1lpg_925,3.730,-1.462347,nan
1lpg,1lpg_958,4.120,-2.614792,nan
1lpg,1lpg_972,2.850,-2.285772,nan
1lpg,1lpg_98,3.950,-3.943852,nan
1lpg,1lpg_994,2.450,-1.069033,nan
1mq6,1mq6_110,5.980,-4.352440,nan
1mq6,1mq6_126,9.580,-6.890722,nan
1mq6,1mq6_129,0.700,-0.758573,nan
1mq6,1mq6_134,6.780,-5.675763,nan
1mq6,1mq6_140,6.000,-5.112892,nan
1mq6,1mq6_145,7.110,-3.962898,nan
1mq6,1mq6_156,6.090,-3.741341,nan
1mq6,1mq6_174,7.050,-6.100762,nan
1mq6,1mq6_200,6.080,-3.662472,nan
1mq6,1mq6_205,1.000,-0.803667,nan
1mq6,1mq6_226,0.890,-0.710101,nan
1mq6,1mq6_266,2.060,-0.706523,nan
1mq6,1mq6_369,4.960,-3.323074,nan
1mq6,1mq6_381,5.560,-4.063601,nan
1mq6,1mq6_390,7.120,-7.832420,nan
1mq6,1mq6_391,2.160,-1.123983,nan
1mq6,1mq6_394,9.360,-5.958375,nan
1mq6,1mq6_406,1.340,-1.423502,nan
1mq6,1mq6_409,2.010,-1.606024,nan
1mq6,1mq6_411,2.480,-1.165562,nan
1mq6,1mq6_416,1.990,-1.184069,nan
1mq6,1mq6_419,1.710,-1.387730,nan
1mq6,1mq6_431,3.910,-2.576626,nan
1mq6,1mq6_432,7.610,-2.093803,nan
1mq6,1mq6_435,3.100,-1.444802,nan
1mq6,1mq6_441,7.510,-2.885824,nan
1mq6,1mq6_451,4.400,-2.689574,nan
1mq6,1mq6_453,4.450,-2.635605,nan
1mq6,1mq6_46,6.990,-3.288595,nan
1mq6,1mq6_472,8.070,-3.070453,nan
1mq6,1mq6_482,2.870,-2.012616,nan
1mq6,1mq6_486,3.240,-2.187741,nan
1mq6,1mq6_488,6.960,-2.700480,nan
1mq6,1mq6_489,1.650,-1.638281,nan
1mq6,1mq6_509,8.390,-4.356074,nan
1mq6,1mq6_519,5.180,-4.454312,nan
1mq6,1mq6_538,4.740,-2.424575,nan
1mq6,1mq6_541,3.810,-2.913978,nan
1mq6,1mq6_552,5.290,-3.222720,nan
1mq6,1mq6_563,1.600,-1.204261,nan
1mq6,1mq6_578,6.750,-6.258185,nan
1mq6,1mq6_585,8.530,-4.092068,nan
1mq6,1mq6_586,6.930,-2.654537,nan
1mq6,1mq6_596,8.850,-4.989568,nan
1mq6,1mq6_598,6.420,-5.261915,nan
1mq6,1mq6_613,3.570,-3.633476,nan
1mq6,1mq6_630,8.940,-5.126093,nan
1mq6,1mq6_632,7.590,-3.809320,nan
1mq6,1mq6_645,8.280,-3.545784,nan
1mq6,1mq6_662,7.470,-5.437356,nan
1mq6,1mq6_677,9.440,-6.499226,nan
1mq6,1mq6_686,8.570,-1.924286,nan
1mq6,1mq6_690,8.280,-4.076861,nan
1mq6,1mq6_691,9.710,-7.470279,nan
1mq6,1mq6_695,4.700,-2.888052,nan
1mq6,1mq6_722,0.660,-0.989015,nan
1mq6,1mq6_723,0.760,-0.976493,nan
1mq6,1mq6_748,6.240,-4.017105,nan
1mq6,1mq6_750,1.800,-1.255966,nan
1mq6,1mq6_755,8.060,-2.236958,nan
1mq6,1mq6_776,4.270,-3.005391,nan
1mq6,1mq6_777,4.780,-3.260135,nan
1mq6,1mq6_798,0.760,-0.883734,nan
1mq6,1mq6_805,1.470,-0.938639,nan
1mq6,1mq6_848,1.550,-1.001138,nan
1mq6,1mq6_854,5.030,-2.867808,nan
1mq6,1mq6_861,7.630,-3.968036,nan
1mq6,1mq6_882,2.060,-1.013962,nan
1mq6,1mq6_886,0.510,-0.802722,nan
1mq6,1mq6_889,1.860,-1.370795,nan
1mq6,1mq6_891,0.980,-0.878985,nan
1mq6,1mq6_902,1.630,-0.836340,nan
1mq6,1mq6_907,1.000,-0.700141,nan
1mq6,1mq6_909,0.970,-0.660454,nan
1mq6,1mq6_910,2.020,-1.077032,nan
1mq6,1mq6_914,2.770,-1.557484,nan
1mq6,1mq6_920,4.840,-2.599627,nan
1mq6,1mq6_931,4.710,-4.272532,nan
1mq6,1mq6_932,7.150,-1.500937,nan
1mq6,1mq6_933,5.250,-3.093509,nan
1mq6,1mq6_935,3.110,-1.990060,nan
1mq6,1mq6_951,3.720,-2.367045,nan
1mq6,1mq6_956,5.720,-2.472597,nan
1mq6,1mq6_961,4.510,-2.614873,nan
1mq6,1mq6_962,2.320,-1.666980,nan
1mq6,1mq6_967,7.620,-1.439646,nan
1mq6,1mq6_968,5.820,-4.103643,nan
1mq6,1mq6_969,3.690,-2.361710,nan
1mq6,1mq6_970,6.270,-3.513827,nan
1mq6,1mq6_974,3.610,-2.072900,nan
1mq6,1mq6_975,8.190,-2.198937,nan
1mq6,1mq6_976,5.650,-3.540017,nan
1mq6,1mq6_977,2.870,-2.247475,nan
1mq6,1mq6_978,3.250,-1.566227,nan
1nc1,1nc1_103,9.810,-8.581490,nan
1nc1,1nc1_121,9.930,-8.577839,nan
1nc1,1nc1_126,9.630,-8.539217,nan
1nc1,1nc1_13,0.700,-0.474212,nan
1nc1,1nc1_133,9.800,-8.575496,nan
1nc1,1nc1_142,9.910,-8.552001,nan
1nc1,1nc1_144,1.100,-0.933130,nan
1nc1,1nc1_152,9.960,-8.578924,nan
1nc1,1nc1_161,9.920,-8.582189,nan
1nc1,1nc1_172,9.930,-8.578863,nan
1nc1,1nc1_18,0.580,-0.455236,nan
1nc1,1nc1_207,0.790,-0.402197,nan
1nc1,1nc1_275,1.200,-0.699380,nan
1nc1,1nc1_410,2.260,-1.758012,nan
1nc1,1nc1_422,5.320,-1.411959,nan
1nc1,1nc1_427,1.810,-1.196552,nan
1nc1,1nc1_431,1.010,-0.732734,nan
