pdbid,pose,rmsd,head,pll
1g2k,1g2k_403,2.840,-2.309904,-3.162313
1g2k,1g2k_404,4.060,-2.108727,-3.382596
1g2k,1g2k_408,3.690,-2.252199,-2.984136
1g2k,1g2k_417,2.550,-2.768450,-3.156016
1g2k,1g2k_420,3.870,-5.133463,-4.048742
1g2k,1g2k_436,5.040,-1.671743,-3.231172
1g2k,1g2k_454,6.930,-3.337311,-3.980719
1g2k,1g2k_456,4.330,-2.832860,-3.269618
1g2k,1g2k_458,5.040,-6.969402,-3.081040
1g2k,1g2k_460,3.650,-4.470878,-3.212354
1g2k,1g2k_462,4.470,-3.132813,-3.472507
1g2k,1g2k_466,4.190,-5.848429,-3.649541
1g2k,1g2k_467,4.580,-4.754051,-3.514306
1g2k,1g2k_468,3.440,-2.747723,-3.758305
1g2k,1g2k_469,2.570,-2.847964,-3.676377
1g2k,1g2k_473,5.800,-6.148961,-3.308538
1g2k,1g2k_475,2.830,-3.465283,-3.020098
1g2k,1g2k_482,2.960,-2.096009,-2.984092
1g2k,1g2k_487,5.950,-7.542040,-3.820418
1g2k,1g2k_497,3.210,-3.824613,-3.884721
1g2k,1g2k_502,3.760,-2.077030,-3.333150
1g2k,1g2k_504,2.180,-2.225549,-3.413379
1g2k,1g2k_516,6.050,-7.019424,-3.641707
1g2k,1g2k_52,0.750,-1.235242,-3.160969
1g2k,1g2k_520,6.860,-4.353202,-3.319681
1g2k,1g2k_521,9.600,-7.294408,-3.817727
1g2k,1g2k_530,6.580,-7.861968,-4.027843
1g2k,1g2k_543,8.750,-7.804606,-3.754503
1g2k,1g2k_546,7.100,-8.144678,-3.729861
1g2k,1g2k_551,7.240,-4.777993,-3.939168
1g2k,1g2k_556,3.600,-2.909101,-3.101187
1g2k,1g2k_565,7.160,-8.338614,-3.579307
1g2k,1g2k_566,5.770,-6.636676,-4.113770
1g2k,1g2k_568,7.330,-8.315763,-4.085858
1g2k,1g2k_569,7.530,-8.182210,-3.667474
1g2k,1g2k_573,7.260,-4.331782,-4.079506
1g2k,1g2k_582,9.060,-8.388722,-3.609177
1g2k,1g2k_584,7.810,-5.730708,-4.086536
1g2k,1g2k_588,9.100,-8.368142,-4.267772
1g2k,1g2k_589,8.880,-8.352350,-3.882333
1g2k,1g2k_590,6.200,-7.016620,-3.804907
1g2k,1g2k_591,6.830,-4.532712,-3.738887
1g2k,1g2k_592,7.320,-7.966088,-3.845173
1g2k,1g2k_597,8.520,-8.346804,-3.370987
1g2k,1g2k_598,6.380,-7.557570,-3.977292
1g2k,1g2k_600,4.440,-5.191001,-2.927701
1g2k,1g2k_606,9.930,-7.783465,-3.585697
1g2k,1g2k_607,6.670,-7.293832,-4.255694
1g2k,1g2k_610,3.300,-1.821059,-2.687617
1g2k,1g2k_617,5.340,-1.870301,-3.452843
1g2k,1g2k_621,3.890,-2.743128,-3.581231
1g2k,1g2k_624,5.900,-3.084971,-3.691018
1g2k,1g2k_625,6.120,-8.240148,-3.782241
1g2k,1g2k_639,2.340,-3.148806,-3.428604
1g2k,1g2k_640,9.370,-8.003663,-3.955022
1g2k,1g2k_644,4.520,-3.240376,-2.502116
1g2k,1g2k_645,2.990,-2.199693,-3.435445
1g2k,1g2k_646,4.510,-2.199741,-2.975297
1g2k,1g2k_649,6.600,-7.448135,-3.821845
1g2k,1g2k_650,5.060,-6.376611,-3.589736
1g2k,1g2k_652,4.450,-5.272022,-3.895068
1g2k,1g2k_654,9.570,-8.378201,-3.978646
1g2k,1g2k_663,8.370,-8.369680,-4.169702
1g2k,1g2k_668,9.310,-7.381649,-4.002018
1g2k,1g2k_670,9.230,-8.404920,-4.748387
1g2k,1g2k_673,9.150,-8.345994,-4.065481
1g2k,1g2k_675,3.220,-2.523051,-3.632908
1g2k,1g2k_677,5.990,-7.044334,-3.762555
1g2k,1g2k_679,7.560,-8.291823,-4.204241
1g2k,1g2k_683,5.120,-2.604420,-3.518649
1g2k,1g2k_684,8.650,-5.746756,-3.507568
1g2k,1g2k_690,7.530,-8.273653,-3.780152
1g2k,1g2k_705,1.730,-1.137995,-3.029486
1g2k,1g2k_736,1.710,-1.891244,-3.576823
1g2k,1g2k_737,1.610,-2.549037,-2.880666
1g2k,1g2k_74,0.600,-1.104240,-3.402685
1g2k,1g2k_762,1.940,-1.687168,-3.322940
1g2k,1g2k_771,2.010,-2.184825,-3.025378
1g2k,1g2k_874,1.390,-1.735832,-3.172927
1g2k,1g2k_900,0.920,-1.332065,-2.982514
1g2k,1g2k_98,4.890,-2.737381,-2.728923
1gpk,1gpk_159,0.760,-0.423387,-4.159293
1gpk,1gpk_182,0.910,-1.289925,-3.171462
1gpk,1gpk_194,0.620,-0.811367,-4.130341
1gpk,1gpk_231,3.410,-2.009657,-5.111513
1gpk,1gpk_239,0.350,-0.616949,-4.076605
1gpk,1gpk_267,1.900,-1.001000,-3.585843
1gpk,1gpk_280,1.960,-0.337239,-4.095940
1gpk,1gpk_328,0.520,-0.415933,-3.881195
1gpk,1gpk_364,0.260,-0.522364,-3.316703
1gpk,1gpk_404,3.650,-2.156596,-5.188277
1gpk,1gpk_407,0.790,-0.968692,-3.922368
1gpk,1gpk_409,0.900,-1.352426,-3.052117
1gpk,1gpk_415,1.620,-0.523825,-4.268097
1gpk,1gpk_419,1.130,-0.468123,-4.123507
1gpk,1gpk_420,1.960,-0.820063,-4.038192
1gpk,1gpk_427,1.130,-0.728181,-4.086298
1gpk,1gpk_428,3.010,-2.516498,-7.106281
1gpk,1gpk_429,1.770,-0.801138,-3.023608
1gpk,1gpk_437,2.130,-1.007765,-4.089405
1gpk,1gpk_450,2.990,-2.012686,-4.098358
1gpk,1gpk_46,0.480,-0.670145,-3.456293
1gpk,1gpk_460,2.110,-0.766042,-3.896095
1gpk,1gpk_463,1.440,-1.600893,-3.679546
1gpk,1gpk_465,0.960,-0.649167,-3.423051
1gpk,1gpk_473,1.850,-1.427332,-4.049293
1gpk,1gpk_477,4.010,-2.624739,-5.074006
1gpk,1gpk_494,3.880,-3.594615,-5.666630
1gpk,1gpk_496,2.690,-1.932017,-4.889960
1gpk,1gpk_548,4.690,-4.000118,-5.275734
1gpk,1gpk_560,4.340,-3.593668,-6.571050
1gpk,1gpk_569,4.240,-4.623826,-6.471459
1gpk,1gpk_571,1.470,-1.553582,-4.690671
1gpk,1gpk_577,5.030,-4.898723,-5.367674
1gpk,1gpk_578,4.580,-4.470094,-4.355324
1gpk,1gpk_583,2.740,-2.015474,-5.362220
1gpk,1gpk_588,3.040,-3.137767,-4.810471
1gpk,1gpk_590,5.430,-5.170260,-6.717817
1gpk,1gpk_600,3.590,-3.268932,-5.256387
1gpk,1gpk_609,3.710,-2.153531,-4.347961
1gpk,1gpk_612,5.100,-5.605096,-5.823044
1gpk,1gpk_625,6.560,-6.457425,-4.977635
1gpk,1gpk_641,4.450,-3.917475,-5.162172
1gpk,1gpk_660,2.160,-1.892080,-4.739708
1gpk,1gpk_666,3.800,-2.733829,-4.403947
1gpk,1gpk_668,2.630,-1.256905,-4.139901
1gpk,1gpk_67,3.730,-2.436845,-5.028899
1gpk,1gpk_683,5.070,-5.308733,-6.903392
1gpk,1gpk_689,4.170,-3.390688,-5.000914
1gpk,1gpk_697,4.510,-3.771533,-5.400871
1gpk,1gpk_700,5.380,-5.372540,-5.645689
1gpk,1gpk_735,4.180,-3.175948,-3.705042
1gpk,1gpk_764,9.250,-8.334970,-5.150755
1gpk,1gpk_779,9.910,-8.228271,-6.168628
1gpk,1gpk_782,5.340,-5.790489,-5.042040
1gpk,1gpk_783,9.910,-8.359265,-4.862188
1gpk,1gpk_785,5.980,-6.006133,-6.276375
1gpk,1gpk_788,5.020,-4.707571,-5.385257
1gpk,1gpk_793,4.380,-4.395279,-4.950605
1gpk,1gpk_794,2.750,-3.047725,-5.083299
1gpk,1gpk_850,5.150,-5.269215,-6.153301
1gpk,1gpk_874,5.160,-4.903115,-6.015083
1gpk,1gpk_95,2.020,-0.689762,-3.960740
1gpk,1gpk_984,2.200,-2.034906,-4.996027
1gpk,1gpk_988,3.130,-2.581337,-5.429403
1gpn,1gpn_109,1.210,-0.955619,-4.217211
1gpn,1gpn_252,0.370,-0.857629,-4.587558
1gpn,1gpn_299,0.350,-0.443554,-4.291640
1gpn,1gpn_330,0.510,-0.631621,-4.549527
1gpn,1gpn_401,0.980,-1.028616,-4.720874
1gpn,1gpn_404,1.470,-1.400068,-4.883801
1gpn,1gpn_405,0.560,-0.951388,-3.741237
1gpn,1gpn_407,0.580,-0.745994,-4.680712
1gpn,1gpn_422,2.280,-0.938347,-5.030239
1gpn,1gpn_435,1.000,-1.305781,-4.046802
1gpn,1gpn_443,0.920,-1.096276,-4.033406
1gpn,1gpn_446,2.850,-2.127851,-4.476889
1gpn,1gpn_451,1.400,-1.500980,-4.851460
1gpn,1gpn_459,3.820,-1.801408,-4.902483
1gpn,1gpn_466,3.700,-1.995093,-4.999582
1gpn,1gpn_471,1.910,-1.712422,-4.213488
1gpn,1gpn_475,1.160,-1.512243,-4.721234
1gpn,1gpn_477,0.950,-1.677693,-5.127274
1gpn,1gpn_481,4.060,-3.482599,-5.999427
1gpn,1gpn_483,3.440,-3.405642,-4.209063
1gpn,1gpn_490,3.710,-1.750730,-4.592283
1gpn,1gpn_549,2.790,-1.754489,-4.849595
1gpn,1gpn_551,4.480,-5.163685,-5.580465
1gpn,1gpn_553,5.580,-5.261518,-5.325127
1gpn,1gpn_555,2.430,-2.108856,-5.369388
1gpn,1gpn_556,4.070,-3.488405,-5.703258
1gpn,1gpn_578,4.420,-3.837330,-5.792127
1gpn,1gpn_589,2.460,-1.455141,-5.437858
1gpn,1gpn_596,3.840,-1.684843,-5.546495
1gpn,1gpn_600,1.090,-1.520077,-4.208229
1gpn,1gpn_61,0.870,-1.414529,-4.389644
1gpn,1gpn_615,2.570,-2.431194,-4.307495
1gpn,1gpn_617,3.350,-1.440014,-4.121705
1gpn,1gpn_638,1.930,-1.329370,-5.026198
1gpn,1gpn_653,3.150,-2.682265,-4.471903
1gpn,1gpn_657,4.260,-4.926760,-5.601458
1gpn,1gpn_658,2.560,-2.345948,-4.930263
1gpn,1gpn_662,1.330,-1.507847,-4.125596
1gpn,1gpn_675,1.850,-1.658948,-4.207837
1gpn,1gpn_682,4.640,-4.088654,-6.143126
1gpn,1gpn_683,3.040,-2.992931,-5.695251
1gpn,1gpn_684,5.410,-5.208622,-5.053572
1gpn,1gpn_689,1.400,-1.223703,-4.674414
1gpn,1gpn_759,3.140,-3.591598,-6.074772
1gpn,1gpn_768,5.510,-5.235355,-5.535221
1gpn,1gpn_775,2.950,-1.890111,-4.994863
1gpn,1gpn_779,2.880,-1.852145,-4.842633
1gpn,1gpn_781,4.180,-4.109626,-5.323975
1gpn,1gpn_782,2.280,-1.936518,-5.864891
1gpn,1gpn_784,6.020,-6.008446,-5.014039
1gpn,1gpn_785,3.080,-2.812198,-4.179951
1gpn,1gpn_786,6.040,-5.985249,-5.320147
1gpn,1gpn_794,4.770,-4.852256,-5.558871
1gpn,1gpn_796,5.370,-5.842502,-4.979245
1gpn,1gpn_868,4.020,-2.058925,-5.424814
1gpn,1gpn_885,4.460,-3.267269,-5.826345
1h22,1h22_1,7.350,-5.465519,-4.241760
1h22,1h22_12,3.060,-1.423574,-3.814202
1h22,1h22_140,2.930,-0.664404,-4.374576
1h22,1h22_156,1.040,-0.669934,-4.333941
1h22,1h22_186,2.910,-1.074383,-4.038861
1h22,1h22_187,1.330,-1.007207,-4.614293
1h22,1h22_197,1.280,-0.839247,-3.871741
1h22,1h22_212,1.930,-1.482221,-4.553629
1h22,1h22_225,4.970,-0.360468,-3.879745
1h22,1h22_231,4.970,-2.073121,-4.003149
1h22,1h22_238,2.560,-1.164732,-4.539751
1h22,1h22_241,3.990,-0.916158,-4.363084
1h22,1h22_261,3.770,-1.280204,-4.695321
1h22,1h22_267,3.710,-0.395950,-4.346555
1h22,1h22_276,3.550,-2.493706,-4.493667
1h22,1h22_288,5.250,-2.594115,-4.224386
1h22,1h22_291,4.130,-1.037206,-4.373855
1h22,1h22_292,1.790,-1.553926,-4.325255
1h22,1h22_300,3.000,-0.505186,-4.389783
1h22,1h22_311,7.240,-4.538338,-4.687907
1h22,1h22_313,7.610,-5.407357,-4.302868
1h22,1h22_319,3.940,-1.878295,-4.369037
1h22,1h22_346,0.640,-0.988013,-4.037152
1h22,1h22_354,5.100,-1.631677,-4.094333
1h22,1h22_363,0.860,-0.541450,-4.006231
1h22,1h22_384,1.950,-1.603109,-3.924405
1h22,1h22_393,2.010,-1.542400,-4.594359
1h22,1h22_4,2.020,-1.362183,-3.984901
1h22,1h22_403,4.390,-2.755978,-4.808533
1h22,1h22_423,3.760,-1.884429,-4.242821
1h22,1h22_442,5.130,-2.899675,-4.529541
1h22,1h22_448,1.960,-1.583300,-4.574527
1h22,1h22_464,4.150,-2.087853,-4.444766
1h22,1h22_471,4.540,-2.953753,-5.725003
1h22,1h22_477,6.330,-6.325689,-5.994086
1h22,1h22_494,4.000,-2.947087,-5.703781
1h22,1h22_506,3.900,-1.462648,-5.345844
1h22,1h22_512,3.270,-1.763744,-5.179237
1h22,1h22_527,4.150,-3.035970,-5.373170
1h22,1h22_535,5.210,-3.302202,-5.236252
1h22,1h22_540,4.780,-3.290943,-5.283305
1h22,1h22_543,6.710,-7.120199,-5.316791
1h22,1h22_565,7.070,-6.844887,-5.184290
1h22,1h22_569,5.010,-2.024561,-4.361306
1h22,1h22_573,5.110,-4.301399,-5.080206
1h22,1h22_590,6.500,-3.622796,-4.710186
1h22,1h22_595,5.620,-4.252833,-4.844389
1h22,1h22_596,7.900,-7.805698,-5.203401
1h22,1h22_606,5.330,-3.191557,-4.872862
1h22,1h22_651,6.710,-5.000498,-5.022358
1h22,1h22_653,6.860,-4.490220,-4.601647
1h22,1h22_679,6.330,-5.055817,-5.244333
1h22,1h22_685,5.790,-2.941901,-4.516026
1h22,1h22_692,6.130,-4.973141,-5.637028
1h22,1h22_716,2.980,-1.429023,-4.463906
1h22,1h22_722,1.670,-0.405730,-3.651561
1h22,1h22_738,2.590,-1.553524,-4.818709
1h22,1h22_75,6.150,-4.658841,-4.853913
1h22,1h22_772,7.390,-5.630939,-5.202631
1h22,1h22_774,5.170,-4.310564,-5.068947
1h22,1h22_777,7.500,-5.892725,-5.086866
1h22,1h22_783,7.480,-6.738569,-5.686979
1h22,1h22_786,6.130,-4.326756,-4.797575
1h22,1h22_788,7.260,-6.063990,-5.934865
1h22,1h22_812,1.920,-1.146898,-4.727514
1h22,1h22_828,4.470,-2.903199,-4.532503
1h22,1h22_852,1.550,-1.088264,-4.131111
1h22,1h22_864,4.940,-3.566152,-4.287599
1h22,1h22_89,7.320,-5.319373,-4.332708
1h22,1h22_918,2.020,-1.335764,-4.638976
1h22,1h22_95,2.960,-1.246831,-4.364318
1h22,1h22_957,6.180,-5.348989,-4.966913
1h23,1h23_12,1.810,-1.154908,-5.814688
1h23,1h23_138,6.250,-4.121670,-6.220156
1h23,1h23_140,6.190,-1.713867,-5.947300
1h23,1h23_163,2.260,-1.174290,-6.173787
1h23,1h23_185,1.180,-0.451532,-5.280956
1h23,1h23_198,2.850,-1.550277,-5.430595
1h23,1h23_205,3.710,-1.904103,-5.482860
1h23,1h23_209,5.730,-3.007784,-5.569561
1h23,1h23_221,5.120,-0.532483,-5.598924
1h23,1h23_238,2.910,-0.654791,-5.026802
1h23,1h23_24,3.990,-0.798605,-5.104136
1h23,1h23_242,4.680,-3.337356,-5.851412
1h23,1h23_253,3.650,-1.532674,-5.308322
1h23,1h23_262,4.420,-1.666254,-6.293769
1h23,1h23_277,5.720,-4.070134,-5.602298
1h23,1h23_296,4.890,-2.031178,-5.503459
1h23,1h23_304,1.840,-1.433887,-5.989781
1h23,1h23_335,1.860,-0.806035,-5.936335
1h23,1h23_347,0.890,-0.736417,-5.863689
1h23,1h23_370,7.490,-6.174146,-5.460205
1h23,1h23_377,7.400,-6.502524,-5.312091
1h23,1h23_403,5.800,-3.977272,-6.275723
1h23,1h23_425,6.660,-5.349489,-6.814727
1h23,1h23_43,1.380,-0.475920,-5.600563
1h23,1h23_432,3.950,-1.625987,-5.510210
1h23,1h23_438,5.200,-3.317154,-6.444711
1h23,1h23_451,4.110,-2.030481,-5.723729
1h23,1h23_471,2.990,-1.708462,-5.747031
1h23,1h23_476,2.940,-1.633018,-5.743067
1h23,1h23_496,5.950,-3.758645,-6.281549
1h23,1h23_5,2.810,-0.492990,-5.000947
1h23,1h23_549,6.450,-3.974334,-5.512035
1h23,1h23_552,5.920,-6.098348,-7.080496
1h23,1h23_579,4.600,-4.006410,-4.720030
1h23,1h23_584,4.000,-2.630957,-7.088985
1h23,1h23_588,7.010,-4.885022,-6.503764
1h23,1h23_589,6.970,-5.484571,-5.853673
1h23,1h23_590,4.170,-4.224773,-6.270419
1h23,1h23_597,6.230,-5.342705,-5.689850
1h23,1h23_621,4.260,-4.495504,-6.304429
1h23,1h23_640,5.500,-5.055665,-6.015049
1h23,1h23_641,6.120,-1.644115,-5.434248
1h23,1h23_643,9.640,-8.326302,-6.203372
1h23,1h23_648,7.220,-7.970161,-6.262542
1h23,1h23_660,4.340,-4.036379,-6.368655
1h23,1h23_663,5.640,-3.693257,-5.097608
1h23,1h23_667,7.950,-7.902286,-6.864328
1h23,1h23_669,6.290,-3.022213,-4.765945
1h23,1h23_676,7.950,-7.596560,-5.433556
1h23,1h23_678,6.120,-7.310152,-6.625160
1h23,1h23_686,7.520,-5.979651,-5.924413
1h23,1h23_69,4.900,-0.441530,-4.209664
1h23,1h23_699,3.860,-2.811082,-6.724563
1h23,1h23_728,1.770,-0.670031,-5.661546
1h23,1h23_732,1.930,-1.004391,-5.837510
1h23,1h23_77,6.110,-2.781192,-4.447457
1h23,1h23_783,1.220,-0.322117,-5.219282
1h23,1h23_8,3.950,-2.294294,-4.853266
1h23,1h23_81,2.930,-1.463469,-5.708094
1h23,1h23_815,1.150,-0.664248,-5.593646
1h23,1h23_818,2.650,-1.738007,-5.599402
1h23,1h23_82,3.840,-0.925637,-5.494676
1h23,1h23_88,5.140,-1.348596,-4.637363
1h23,1h23_90,1.610,-0.383534,-5.595766
1h23,1h23_913,2.330,-0.493485,-5.701393
1h23,1h23_921,3.960,-1.940661,-6.088714
1h23,1h23_964,4.150,-1.717745,-5.607678
1h23,1h23_98,2.730,-0.795961,-4.996442
1h23,1h23_99,3.970,-1.497191,-5.811043
1k1i,1k1i_108,5.050,-2.677487,-1.964477
1k1i,1k1i_115,1.640,-0.319419,-1.808073
1k1i,1k1i_159,6.060,-1.742369,-2.940261
1k1i,1k1i_167,4.180,-1.487613,-2.509392
1k1i,1k1i_171,1.650,-0.431717,-2.324140
1k1i,1k1i_172,4.900,-1.651357,-2.409867
1k1i,1k1i_201,3.340,-1.974604,-2.341347
1k1i,1k1i_204,1.780,-0.647555,-2.315557
1k1i,1k1i_207,6.130,-5.869444,-3.244784
1k1i,1k1i_214,5.080,-1.385815,-2.248463
1k1i,1k1i_247,5.700,-3.648331,-2.191758
1k1i,1k1i_250,4.900,-2.671703,-2.918969
1k1i,1k1i_252,5.340,-3.620024,-2.629546
1k1i,1k1i_253,3.750,-1.365824,-1.835622
1k1i,1k1i_258,2.340,-0.559731,-1.694060
1k1i,1k1i_260,3.670,-1.649905,-1.946397
1k1i,1k1i_273,4.260,-1.983678,-2.162750
1k1i,1k1i_275,5.200,-1.684489,-1.950641
1k1i,1k1i_282,6.050,-2.087045,-2.405108
1k1i,1k1i_287,4.020,-2.091465,-2.449429
1k1i,1k1i_295,1.290,-0.853358,-2.128949
1k1i,1k1i_306,4.520,-1.459645,-2.803293
1k1i,1k1i_308,3.940,-0.906136,-2.672964
1k1i,1k1i_355,5.150,-1.181529,-2.183279
1k1i,1k1i_357,4.120,-0.475325,-2.110835
1k1i,1k1i_358,4.850,-0.750951,-2.516887
1k1i,1k1i_36,2.300,-0.600865,-3.248982
1k1i,1k1i_37,2.230,-0.997629,-2.910234
1k1i,1k1i_377,5.350,-1.110850,-2.874396
1k1i,1k1i_379,4.520,-2.128448,-2.747022
1k1i,1k1i_384,2.000,-0.580966,-2.109294
1k1i,1k1i_385,7.410,-3.379623,-2.418057
1k1i,1k1i_40,3.300,-0.674024,-2.623785
1k1i,1k1i_401,5.460,-2.234450,-1.885339
1k1i,1k1i_404,5.870,-2.549876,-2.429657
1k1i,1k1i_406,4.790,-1.747570,-1.667481
1k1i,1k1i_430,5.000,-3.432281,-2.327872
1k1i,1k1i_434,5.560,-2.587165,-1.829863
1k1i,1k1i_447,4.220,-3.628648,-2.071555
1k1i,1k1i_45,2.670,-0.572793,-2.032128
1k1i,1k1i_464,7.220,-1.945391,-2.364306
1k1i,1k1i_475,6.210,-4.102870,-1.693355
1k1i,1k1i_495,3.000,-2.617119,-2.314357
1k1i,1k1i_496,6.840,-3.700293,-2.047034
1k1i,1k1i_513,7.090,-6.145356,-2.677799
1k1i,1k1i_521,6.620,-4.740067,-1.809617
1k1i,1k1i_523,6.630,-4.369363,-2.565625
1k1i,1k1i_55,3.810,-1.591460,-2.235569
1k1i,1k1i_550,7.960,-7.417004,-2.611282
1k1i,1k1i_563,4.300,-3.935504,-1.530079
1k1i,1k1i_565,7.470,-6.134043,-2.493903
1k1i,1k1i_567,7.270,-5.138693,-3.164351
1k1i,1k1i_571,6.140,-4.542250,-2.328792
1k1i,1k1i_576,7.780,-8.329473,-2.377828
1k1i,1k1i_581,5.040,-4.996210,-2.178373
1k1i,1k1i_600,8.020,-7.382956,-3.662680
1k1i,1k1i_620,8.370,-4.500275,-2.495427
1k1i,1k1i_650,5.010,-3.610494,-1.718377
1k1i,1k1i_666,7.020,-5.599984,-2.722179
1k1i,1k1i_675,7.920,-7.045555,-1.927603
1k1i,1k1i_68,3.720,-0.592058,-1.889268
1k1i,1k1i_69,2.690,-0.507982,-2.206672
1k1i,1k1i_692,5.640,-4.698175,-2.153518
1k1i,1k1i_693,6.280,-5.851321,-2.260623
1k1i,1k1i_698,7.510,-6.680613,-2.185447
1k1i,1k1i_701,2.680,-0.811079,-1.144078
1k1i,1k1i_702,3.030,-0.772053,-1.511382
1k1i,1k1i_703,1.330,-0.578043,-1.639292
1k1i,1k1i_71,1.970,-0.574331,-2.106720
1k1i,1k1i_723,2.850,-0.999646,-1.565044
1k1i,1k1i_79,1.990,-0.459557,-2.991552
1k1i,1k1i_826,2.980,-1.113592,-1.715542
1k1i,1k1i_871,6.120,-3.551782,-1.557961
1k1i,1k1i_896,1.650,-0.491958,-0.913048
1k1i,1k1i_900,1.500,-0.420780,-1.576617
1k1i,1k1i_919,0.950,-0.673114,-1.686360
1k1i,1k1i_938,1.300,-0.442043,-1.236750
1k1i,1k1i_942,3.880,-1.750949,-1.622745
1k1i,1k1i_97,1.960,-0.394782,-2.346730
1lpg,1lpg_106,4.050,-3.449720,-4.022764
1lpg,1lpg_122,8.160,-6.089752,-3.401167
1lpg,1lpg_149,3.620,-3.893578,-3.473481
1lpg,1lpg_16,5.160,-5.642344,-4.703437
1lpg,1lpg_198,7.530,-4.208859,-3.218677
1lpg,1lpg_212,1.610,-1.019110,-3.902807
1lpg,1lpg_227,0.960,-1.097545,-3.561154
1lpg,1lpg_237,1.010,-0.846557,-3.670327
1lpg,1lpg_239,3.470,-1.126953,-3.886417
1lpg,1lpg_244,0.750,-0.895277,-4.368502
1lpg,1lpg_249,5.160,-1.762710,-3.953929
1lpg,1lpg_253,0.780,-1.092333,-3.993569
1lpg,1lpg_254,0.740,-1.178429,-4.157431
1lpg,1lpg_256,0.980,-0.759285,-3.415354
1lpg,1lpg_262,1.620,-1.405226,-3.848868
1lpg,1lpg_266,1.020,-1.034983,-3.726850
1lpg,1lpg_273,2.750,-1.440182,-3.344204
1lpg,1lpg_282,0.870,-1.497215,-3.799895
1lpg,1lpg_285,0.760,-1.232384,-3.581175
1lpg,1lpg_286,0.660,-0.904484,-4.027771
1lpg,1lpg_290,1.370,-1.382913,-3.744956
1lpg,1lpg_296,2.710,-2.307217,-3.393570
1lpg,1lpg_311,6.160,-3.906939,-4.109430
1lpg,1lpg_319,4.220,-3.334949,-4.326257
1lpg,1lpg_320,5.240,-4.051694,-4.340768
1lpg,1lpg_323,9.520,-8.245202,-4.458629
1lpg,1lpg_327,6.190,-5.483071,-4.144915
1lpg,1lpg_348,8.580,-7.924757,-3.838647
1lpg,1lpg_398,3.270,-1.555816,-3.133438
1lpg,1lpg_403,5.050,-2.799213,-3.566040
1lpg,1lpg_404,4.580,-1.938178,-3.489963
1lpg,1lpg_405,8.500,-2.900000,-3.983482
1lpg,1lpg_407,1.940,-2.598646,-3.416608
1lpg,1lpg_41,9.530,-8.278451,-4.289989
1lpg,1lpg_412,7.140,-2.290557,-3.947382
1lpg,1lpg_420,2.240,-3.114623,-4.448882
1lpg,1lpg_434,1.890,-2.565864,-3.812720
1lpg,1lpg_441,2.170,-2.269789,-3.327056
1lpg,1lpg_444,4.440,-3.007714,-3.592968
1lpg,1lpg_447,4.530,-2.769160,-3.795540
1lpg,1lpg_448,6.730,-3.870239,-4.089167
1lpg,1lpg_451,9.800,-4.051945,-3.664793
1lpg,1lpg_455,4.230,-3.478575,-3.433808
1lpg,1lpg_460,5.750,-2.614651,-3.475989
1lpg,1lpg_462,1.810,-3.009721,-3.842620
1lpg,1lpg_468,9.020,-3.769403,-4.424960
1lpg,1lpg_480,2.560,-3.025307,-3.945678
1lpg,1lpg_488,6.670,-2.866512,-3.491137
1lpg,1lpg_492,4.090,-3.781047,-3.626946
1lpg,1lpg_495,8.560,-4.861964,-4.050287
1lpg,1lpg_497,7.560,-4.622058,-3.457911
1lpg,1lpg_499,9.120,-6.643235,-4.184410
1lpg,1lpg_500,6.770,-3.183659,-4.227861
1lpg,1lpg_514,3.560,-4.021492,-3.751145
1lpg,1lpg_522,7.850,-5.002831,-3.837338
1lpg,1lpg_532,9.410,-7.940360,-3.627182
1lpg,1lpg_538,2.490,-2.166364,-3.387634
1lpg,1lpg_539,7.010,-5.828292,-4.594854
1lpg,1lpg_551,6.490,-6.763660,-4.289373
1lpg,1lpg_552,4.930,-4.345663,-3.526537
1lpg,1lpg_555,8.820,-8.043908,-4.179407
1lpg,1lpg_556,3.390,-4.233831,-4.728152
1lpg,1lpg_559,3.330,-2.544416,-3.738468
1lpg,1lpg_562,9.120,-8.226381,-5.236740
1lpg,1lpg_570,6.030,-4.830115,-3.971538
1lpg,1lpg_575,7.510,-5.811562,-3.232246
1lpg,1lpg_582,7.280,-4.784297,-4.629529
1lpg,1lpg_585,9.300,-5.616033,-3.815366
1lpg,1lpg_589,2.120,-2.942594,-4.440524
1lpg,1lpg_599,9.970,-8.109400,-3.326506
1lpg,1lpg_61,3.540,-3.183814,-4.920451
1lpg,1lpg_619,6.300,-3.183640,-3.625712
1lpg,1lpg_623,5.560,-6.014784,-4.187669
1lpg,1lpg_639,8.180,-4.662178,-4.060985
1lpg,1lpg_642,8.430,-7.235281,-4.856906
1lpg,1lpg_645,6.050,-5.175941,-4.179711
1lpg,1lpg_646,9.140,-7.936198,-3.662419
1lpg,1lpg_656,8.190,-7.825854,-3.401967
1lpg,1lpg_665,8.670,-7.076195,-3.481533
1lpg,1lpg_670,7.840,-6.847257,-3.263202
1lpg,1lpg_678,5.870,-5.078667,-4.674275
1lpg,1lpg_679,7.820,-8.092119,-4.675934
1lpg,1lpg_687,8.390,-7.228898,-4.789524
1lpg,1lpg_695,6.000,-5.297804,-4.208035
1lpg,1lpg_703,0.750,-1.042119,-3.440916
1lpg,1lpg_733,1.290,-1.346812,-3.242655
1lpg,1lpg_734,0.960,-1.604659,-3.441743
1lpg,1lpg_740,4.970,-4.080961,-3.537008
